Bronx Rolling Sales.  All Sales From February 2022 - January 2023,,,,,,,,,,,,,,,,,,, PTS Sales Data as of 02/13/2023 ,
"For sales prior to the Final Roll, Neighborhood Name and Descriptive Data reflect the most recent Final Roll.         Sales after the Final Roll, Neighborhood Name and Descriptive Data reflect current data.",,,,,,,,,,,,,,,,,,  ,  ,
Building Class Category is based on Building Class at Time of Sale.,,,,,,,,,,,,,,,,,,,,
Note: Condominium and cooperative sales are on the unit level and understood to have a count of one.,,,,,,,,,,,,,,,,,,,,
BOROUGH,NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,BLOCK,LOT,EASEMENT,BUILDING CLASS AT PRESENT,ADDRESS,APARTMENT NUMBER,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE, SALE PRICE ,SALE DATE
2,WAKEFIELD,07 RENTALS - WALKUP APARTMENTS,2,5071,52,,C7,745 NEREID AVENUE,,10466,24,7,31,"5,258","24,750",1929,2,C7,0,5/19/22
2,WAKEFIELD,07 RENTALS - WALKUP APARTMENTS,2B,5113,37,,C1,714 PENFIELD STREET,,10470,7,0,7,"2,469","5,925",1929,2,C1,"1,050,000",2/22/22
2,WAKEFIELD,07 RENTALS - WALKUP APARTMENTS,2,5115,28,,C7,710 EAST 243 STREET,,10470,50,5,55,"10,971","45,343",1926,2,C7,"32,300,524",6/30/22
2,WAKEFIELD,07 RENTALS - WALKUP APARTMENTS,2A,5118,114,,C2,816 EAST 242ND STREET,,10470,5,0,5,"2,499","3,370",1931,2,C2,0,9/1/22
2,WAKEFIELD,07 RENTALS - WALKUP APARTMENTS,2A,5122,43,,C3,953 E. 241ST STREET,,10466,4,0,4,"2,400","3,040",1931,2,C3,0,5/3/22
2,WAKEFIELD,08 RENTALS - ELEVATOR APARTMENTS,2,4999,68,,D1,730 EAST 236 STREET,,10466,78,0,78,"21,799","60,968",1929,2,D1,"6,950,000",8/16/22
2,WAKEFIELD,08 RENTALS - ELEVATOR APARTMENTS,2,5115,47,,D1,740 EAST 243 STREET,,10470,72,0,72,"13,777","53,610",1929,2,D1,"32,300,524",6/30/22
2,WAKEFIELD,22 STORE BUILDINGS,4,5039,29,,K1,4301-09 WHITE PLAINS ROAD,,10466,0,8,8,"7,039","4,640",1930,4,K1,"2,500,000",7/13/22
2,WAKEFIELD,22 STORE BUILDINGS,4,5043,28,,K1,4342 WHITE PLAINS RD.,,10466,0,3,3,"4,699","3,384",1933,4,K1,0,12/2/22
2,WAKEFIELD,22 STORE BUILDINGS,4,5043,28,,K1,4342 WHITE PLAINS RD.,,10466,0,3,3,"4,700","3,384",1933,4,K1,0,5/20/22
2,WAKEFIELD,22 STORE BUILDINGS,4,5069,53,,K2,4433 WHITE PLAINS ROAD,,10470,0,1,1,"4,947","1,840",1920,4,K2,0,2/24/22
2,WAKEFIELD,22 STORE BUILDINGS,4,5090,38,,K1,1783 NEREID AVE,,10466,0,1,1,"1,064","1,015",1938,4,K1,"525,000",5/27/22
2,WAKEFIELD,22 STORE BUILDINGS,4,5090,39,,K1,1781 NEREID AVE,,10466,0,1,1,475,500,1963,4,K1,"525,000",5/27/22
2,WAKEFIELD,22 STORE BUILDINGS,4,5107,36,,K1,4711 WHITE PLAINS ROAD,,10470,0,3,3,"3,091","2,508",1937,4,K1,"2,000,000",11/30/22
2,WAKEFIELD,22 STORE BUILDINGS,4,5110,4,,K1,4827 WHITE PLAINS ROAD,,10470,0,1,1,"1,340","1,550",1949,4,K1,"550,000",5/24/22
2,WAKEFIELD,22 STORE BUILDINGS,4,5112,26,,K1,4710 WHITE PLAINS ROAD,,10470,0,3,3,"5,150","2,750",1930,4,K1,"3,000,000",11/30/22
2,WAKEFIELD,22 STORE BUILDINGS,4,5112,27,,K1,4712-4718 WHITE PLAINS ROAD,,10470,0,7,7,"9,350","5,400",1928,4,K1,"3,000,000",2/3/22
2,WAKEFIELD,22 STORE BUILDINGS,4,5113,27,,K1,4744 WHITE PLAINS ROAD,,10470,0,2,2,"2,244","2,200",1928,4,K1,0,12/16/22
2,WAKEFIELD,27 FACTORIES,4,5104,14,,F1,555 EAST 242ND ST,,10470,0,1,1,"21,930","28,290",1947,4,F1,"4,075,000",4/6/22
2,WAKEFIELD,31 COMMERCIAL VACANT LAND,4,5069,57,,V1,4427 WHITE PLAINS ROAD,,10470,0,0,0,"15,040",0,,4,V1,0,2/24/22
2,WAKEFIELD,31 COMMERCIAL VACANT LAND,4,5084,140,,V1,N/A WHITE PLAINS ROAD,,10462,0,0,0,375,0,,4,V1,"2,500",3/25/22
2,WAKEFIELD,37 RELIGIOUS FACILITIES,4,5080,1,,M1,651-659 EAST 239 STREET,,10470,0,1,1,"39,011","105,000",1964,4,M1,0,10/31/22
2,WAKEFIELD,37 RELIGIOUS FACILITIES,4,5113,31,,M1,4750 WHITE PLAINS ROAD,,10470,0,1,1,"5,073","6,400",1930,4,M1,0,9/7/22
2,WAKEFIELD,37 RELIGIOUS FACILITIES,4,5113,31,,M1,4750 WHITE PLAINS ROAD,,10470,0,1,1,"5,073","6,400",1930,4,M1,"2,058,200",12/23/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3813,7,,A5,2100 NEWBOLD AVE,,10462,1,0,1,"1,588","2,160",1960,1,A5,"600,000",2/18/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3814,20,,S1,2126 WESTCHESTER AVENUE,,10462,1,1,2,"2,730","2,198",1910,1,S1,0,3/28/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3814,81,,A1,2121 NEWBOLD AVE,,10462,1,0,1,"3,500","1,706",1920,1,A1,0,4/1/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3818,48,,A1,2267 WATSON AVE,,10462,1,0,1,"3,124","1,224",1930,1,A1,1,5/9/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3819,35,,A5,2258 POWELL AVENUE,,10462,1,0,1,"1,854","1,188",1950,1,A5,0,11/11/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3830,32,,A1,2348 ELLIS AVENUE,,10462,1,0,1,"3,424","1,676",1901,1,A1,0,7/16/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3830,75,,A1,2331 GLEASON AVENUE,,10462,1,0,1,"5,150","1,640",1901,1,A1,"380,000",12/29/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3831,82,,A1,2313 ELLIS AVENUE,,10462,1,0,1,"3,425","1,160",1915,1,A1,0,3/22/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3831,86,,A5,2309 ELLIS AVENUE,,10462,1,0,1,"1,394","1,260",1960,1,A5,"575,000",6/13/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3832,68,,A5,2339 NEWBOLD AVENUE,,10462,1,0,1,"1,854","1,890",1950,1,A5,"600,000",7/22/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3967,61,,A1,2204 MANNING ST,,10462,1,0,1,"1,897","1,504",1920,1,A1,0,2/5/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3967,82,,A1,2217 MANNING STREET,,10462,1,0,1,"1,750","1,392",1920,1,A1,0,2/22/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3969,24,,A1,1432 GLOVER STREET,,10462,1,0,1,"6,249","1,689",1920,1,A1,0,6/15/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3969,27,,A1,1436 GLOVER STREET,,10462,1,0,1,"6,249","1,980",1920,1,A1,0,8/31/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3976,29,,A1,1477 ST PETERS AVENUE,,10461,1,0,1,"2,385","1,530",1930,1,A1,1,3/21/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3978,10,,A9,2452 GLEBE AVENUE,,10461,1,0,1,"2,374","1,462",1930,1,A9,"670,000",8/15/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3979,62,,A1,2462 SAINT RAYMOND AVENUE,,10461,1,0,1,"2,233","1,351",1901,1,A1,"505,000",5/9/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3982,41,,A1,1431 OVERING STREET,,10461,1,0,1,"1,983","1,405",1910,1,A1,0,4/19/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3982,41,,A1,1431 OVERING STREET,,10461,1,0,1,"1,983","1,405",1910,1,A1,0,4/20/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3986,18,,A1,2512 ST RAYMOND AVENUE,,10461,1,0,1,"1,893","1,697",1915,1,A1,0,2/16/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3987,12,,A1,1534 OVERING STREET,,10461,1,0,1,"2,373","1,190",1925,1,A1,"557,000",1/5/23
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3987,15,,A1,1540 OVERING STREET,,10461,1,0,1,"2,373","1,512",1935,1,A1,"605,000",7/19/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3991,14,,A1,2354 MACLAY AVENUE,,10462,1,0,1,"1,967","1,340",1910,1,A1,"549,000",10/3/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3993,28,,A5,1651 HUBBELL STREET,,10461,1,0,1,"1,927","1,944",1961,1,A5,0,4/19/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,3993,58,,A1,1651 SEDDON STREET,,10461,1,0,1,"2,239","1,173",1925,1,A1,"690,000",10/11/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,4001,23,,S0,2516 EAST TREMONT AVENUE,,10461,1,2,3,"5,300","4,641",1920,1,S0,"700,000",5/25/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,4068,7,,A1,1524 HONE AVENUE,,10461,1,0,1,"2,499","1,312",1910,1,A1,"635,000",9/28/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,4068,14,,A1,1543 LURTING AVENUE,,10461,1,0,1,"2,188","1,508",1899,1,A1,"560,000",12/14/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,4068,43,,A5,1528 HONE AVE,,10461,1,0,1,"1,665","1,668",1899,1,A5,0,10/14/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,4068,43,,A5,1528 HONE AVE,,10461,1,0,1,"1,665","1,668",1899,1,A5,"510,000",9/9/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,4078,34,,A1,1527 ROSELLE ST,,10461,1,0,1,"4,236","1,456",1925,1,A1,"680,000",6/22/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,4082,19,,A2,1610 POPLAR STREET,,10461,1,0,1,"2,444","1,900",1930,1,A2,"575,000",7/5/22
2,WESTCHESTER,01 ONE FAMILY DWELLINGS,1,4226,171,,A5,2025 MAYFLOWER AVENUE,,10461,1,0,1,"2,449","1,248",1950,1,A5,"615,000",7/27/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3804,28,,B2,2056 NEWBOLD AVENUE,,10462,2,0,2,"2,575","2,048",1920,1,B2,"855,000",10/14/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3804,30,,B2,2058 NEWBOLD AVENUE,,10462,2,0,2,"2,575","2,048",1920,1,B2,0,6/14/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3804,31,,B2,2060 NEWBOLD AVENUE,,10462,2,0,2,"2,498","1,936",1920,1,B2,"708,000",3/18/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3804,33,,B2,2066 NEWBOLD AVENUE,,10462,2,0,2,"2,514","2,036",1920,1,B2,"233,000",11/15/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3811,51,,B1,2157 POWELL AVENUE,,10462,2,0,2,"2,549","2,076",1925,1,B1,"925,000",3/11/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3812,6,,B2,1210 OLMSTEAD AVENUE,,10462,2,0,2,"2,291","2,280",1920,1,B2,"925,000",1/26/23
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3812,44,,S2,1211 CASTLE HILL AVENUE,,10462,2,1,3,"2,499","3,264",1920,1,S2,0,12/14/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3812,73,,B1,2115 GLEASON AVENUE,,10462,2,0,2,"5,124","3,732",1920,1,B1,"1,040,000",11/29/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3813,17,,B2,2120 NEWBOLD AVENUE,,10462,2,0,2,"2,549","1,896",1920,1,B2,"810,000",6/16/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3818,16,,B9,2232 HAVILAND AVENUE,,10462,2,0,2,"3,322","3,257",1960,1,B9,"1,100,000",5/20/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3819,19,,B1,2228 POWELL AVENUE,,10462,2,0,2,"2,060","2,860",1965,1,B1,0,3/19/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3819,22,,B1,2236 POWELL AVENUE,,10462,2,0,2,"5,150","2,156",1901,1,B1,0,2/23/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3820,15,,B2,2218 GLEASON AVENUE,,10462,2,0,2,"2,575","1,708",1905,1,B2,0,6/3/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3820,32,,B2,2252 GLEASON AVENUE,,10462,2,0,2,"4,883","2,010",1925,1,B2,0,11/15/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3820,58,,B2,2261 POWELL AVE,,10462,2,0,2,"5,150","2,363",1925,1,B2,0,4/4/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3820,65,,B2,2249 POWELL AVENUE,,10462,2,0,2,"5,150","2,500",1899,1,B2,"1,240,000",12/5/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3820,68,,B1,2243 POWELL AVENUE,,10462,2,0,2,"2,575","2,296",1915,1,B1,"775,000",10/26/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3821,3,,S2,1204 CASTLE HILL AVENUE,,10462,2,1,3,"2,017","3,261",1920,1,S2,"985,000",8/8/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3821,20,,B1,2226 ELLIS AVENUE,,10462,2,0,2,"2,575","1,491",1950,1,B1,0,2/18/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3821,45,,B3,1213 HAVEMEYER AVE,,10462,2,0,2,"2,160","2,508",1920,1,B3,"625,000",5/19/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3822,40,,B1,2276 NEWBOLD AVENUE,,10462,2,0,2,"2,471","2,660",1940,1,B1,"400,000",6/2/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3822,40,,B1,2276 NEWBOLD AVENUE,,10462,2,0,2,"2,471","2,660",1940,1,B1,"535,000",7/13/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3829,27,,B2,2342 GLEASON AVENUE,,10462,2,0,2,"2,575","3,294",1930,1,B2,0,1/18/23
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3829,76,,B2,2321 POWELL AVENUE,,10462,2,0,2,"5,150","2,762",1930,1,B2,10,7/27/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3830,71,,B2,2341 GLEASON AVE,,10462,2,0,2,"2,575","2,276",1901,1,B2,"764,000",10/24/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3832,32,,B2,2350 WATERBURY AVENUE,,10462,2,0,2,"2,060","2,496",1910,1,B2,0,5/23/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3832,32,,B2,2350 WATERBURY AVENUE,,10462,2,0,2,"2,060","2,496",1910,1,B2,"820,000",3/14/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3832,34,,B2,2354 WATERBURY AVENUE,,10462,2,0,2,"2,060","2,496",1910,1,B2,"880,000",4/11/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3844,114,,B2,1307 HERSCHELL STREET,,10461,2,0,2,"2,564","2,016",1910,1,B2,0,10/13/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3844,115,,B2,1305 HERSCHELL STREET,,10461,2,0,2,"3,110","2,205",1910,1,B2,"875,000",12/22/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3965,39,,S2,1400 DORIS ST,,10462,2,1,3,"1,746","3,300",1965,1,S2,"990,000",10/26/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3966,16,,B2,2218 STARLING AVENUE,,10462,2,0,2,"2,794","2,020",1910,1,B2,0,7/15/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3968,7,,B2,2208 GLEBE AVENUE,,10462,2,0,2,"2,630","1,548",1901,1,B2,"900,000",3/2/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3970,40,,B1,1415 ZEREGA AVENUE,,10462,2,0,2,"2,067","2,700",1991,1,B1,0,12/12/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3970,41,,B1,1413 ZEREGA AVENUE,,10462,2,0,2,"2,067","2,700",1991,1,B1,"650,000",8/19/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3971,13,,B1,1510 GLOVER STREET,,10462,2,0,2,"6,249","2,584",1915,1,B1,"700,000",9/22/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3972,28,,B2,1519 ZEREGA AVENUE,,10462,2,0,2,"2,499","1,886",1901,1,B2,"394,250",6/14/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3972,37,,B2,1497 ZEREGA AVENUE,,10462,2,0,2,"2,500","1,982",1901,1,B2,0,4/7/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3975,3,,B1,1436 ZEREGA AVE,,10462,2,0,2,"2,464","2,016",1905,1,B1,0,6/14/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3975,22,,B2,24-26 FRISBY AVENUE,,10461,2,0,2,"2,638","2,120",1920,1,B2,"870,000",7/1/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3979,61,,B1,2460 ST RAYMONDS AVENUE,,10461,2,0,2,"4,354","3,366",1950,1,B1,0,7/12/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3987,18,,B9,2552 ST RAYMOND AVE,,10461,2,0,2,"4,269","2,540",1960,1,B9,0,5/23/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3991,69,,B2,1705 ZEREGA AVENUE,,10462,2,0,2,"2,581","2,090",1910,1,B2,0,6/9/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3992,3,,B9,1602 ZEREGA AVE,,10462,2,0,2,"1,959","2,164",1910,1,B9,"870,000",12/2/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3993,2,,B2,1654 ZEREGA AVENUE,,10462,2,0,2,"1,869","2,362",1910,1,B2,1,7/22/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3993,16,,B9,2416 MACLAY AVENUE,,10461,2,0,2,"1,932","2,680",1963,1,B9,0,2/10/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3993,17,,B9,2418 MACLAY AVENUE,,10461,2,0,2,"1,901","2,680",1963,1,B9,0,2/10/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3993,37,,B9,2411 DORSEY ST,,10461,2,0,2,"1,874","2,975",1965,1,B9,0,7/21/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3995,48,,B2,2443 MACLAY AVENUE,,10461,2,0,2,"2,541","2,520",1910,1,B2,0,7/25/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3996,55,,B1,2429 BUCK STREET,,10461,2,0,2,"1,560","1,600",1920,1,B1,0,2/8/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3996,61,,B1,2411 BUCK STREET,,10461,2,0,2,"1,480","1,600",1920,1,B1,"880,000",4/5/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3997,9,,B3,1758 ZEREGA AVE,,10462,2,0,2,"2,448","1,662",1920,1,B3,"620,000",2/4/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,3997,16,,B9,2418 LYVERE STREET,,10461,2,0,2,"2,612","4,480",1974,1,B9,10,12/20/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,4001,14,,B2,1722 ST PETERS AVENUE,,10461,2,0,2,"2,417","2,268",1910,1,B2,"572,250",10/28/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,4002,28,,B1,1617 BENSON STREET,,10461,2,0,2,"2,375","2,926",1956,1,B1,"700,500",2/15/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,4063,18,,S2,2403 EAST TREMONT AVENUE,,10461,2,1,3,"2,039","3,432",1923,1,S2,0,6/14/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,4070,19,,B2,2517 POPLAR STREET,,10461,2,0,2,"2,459","1,380",1901,1,B2,0,9/19/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,4074,14,,B2,2620 HALPERIN AVENUE,,10461,2,0,2,"4,902","1,826",1901,1,B2,"900,000",10/19/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,4078,114,,B1,2518 POPLAR STREET,,10461,2,0,2,"2,685","2,926",1960,1,B1,0,6/6/22
2,WESTCHESTER,02 TWO FAMILY DWELLINGS,1,4079,10,,B2,1539 SILVER STREET,,10461,2,0,2,"4,712","2,666",1920,1,B2,"850,000",4/6/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3811,25,,C0,2150 GLEASON AVENUE,,10462,3,0,3,"3,099","3,217",1989,1,C0,"995,000",1/30/23
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3812,63,,C0,2141 GLEASON AVENUE,,10462,3,0,3,"2,591","2,228",1920,1,C0,0,9/13/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3830,70,,C0,2343 GLEASON AVENUE,,10462,3,0,3,"2,575","2,448",1901,1,C0,"610,000",7/20/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3830,70,,C0,2343 GLEASON AVENUE,,10462,3,0,3,"2,575","2,448",1901,1,C0,"785,000",9/8/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3831,132,,C0,2354 NEWBOLD AVENUE,,10462,3,0,3,"2,851","3,000",2005,1,C0,0,8/19/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3965,34,,C0,1415 GLOVER STREET,,10462,3,0,3,"2,374","3,954",1931,1,C0,0,12/28/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3966,11,,C0,2208 STARLING AVENUE,,10462,3,0,3,"2,781","3,312",1910,1,C0,"925,000",11/4/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3967,79,,C0,2223 MANNING STREET,,10462,3,0,3,"1,803","1,392",1920,1,C0,"600,000",2/17/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3978,3,,C0,2459 FRISBY AVE,,10461,3,0,3,"2,168","2,558",1952,1,C0,0,12/1/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3980,138,,C0,2525 WESTCHESTER AVENUE,,10461,3,0,3,"1,420","2,631",2006,1,C0,"999,999",5/11/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3985,42,,C0,2505 FRISBY AVENUE,,10461,3,0,3,"1,363","2,997",2006,1,C0,0,1/31/23
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3993,36,,C0,2413 DORSEY STREET,,10461,3,0,3,"1,874","2,975",1965,1,C0,0,10/17/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3995,19,,C0,2426 BUCK STREET,,10461,3,0,3,"2,362","3,680",1920,1,C0,"999,000",7/1/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3996,10,,C0,2416 FULLER STREET,,10461,3,0,3,"1,994","2,600",1920,1,C0,"895,000",10/31/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3997,76,,C0,2403 FULLER STREET,,10461,3,0,3,"2,144","3,520",1988,1,C0,"650,000",12/19/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,3999,56,,C0,1705 ST. PETERS AVENUE,,10461,3,0,3,"2,837","3,202",1967,1,C0,"650,000",3/17/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,4000,40,,C0,2517 ST RAYMOND AVE,,10461,3,0,3,"1,309","2,310",1910,1,C0,0,12/13/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,4000,51,,C0,2524 MACLAY AVENUE,,10461,3,0,3,"3,225","3,544",1910,1,C0,"1,170,988",6/9/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,4001,9,,C0,1714 ST. PETERS AVENUE,,10461,3,0,3,"3,675","3,267",1920,1,C0,0,3/28/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,4002,34,,C0,2557 MACLAY AVENUE,,10461,3,0,3,"1,748","2,974",1965,1,C0,"999,000",5/12/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,4002,37,,C0,2551 MACLAY AVENUE,,10461,3,0,3,"1,823","3,174",1965,1,C0,"999,900",9/6/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,4062,22,,C0,2413 POPLAR STREET,,10461,3,0,3,"2,499","3,368",1968,1,C0,"710,000",8/10/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,4067,4,,C0,1516 PAULDING AVENUE,,10461,3,0,3,"7,000","3,408",1901,1,C0,0,11/30/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,4078,27,,C0,2528 POPLAR STREET,,10461,3,0,3,"2,800","3,806",1910,1,C0,0,12/28/22
2,WESTCHESTER,03 THREE FAMILY DWELLINGS,1,4079,3,,C0,1551 SILVER STREET,,10461,3,0,3,"10,031","3,802",1910,1,C0,"1,100,000",8/30/22
2,WESTCHESTER,05 TAX CLASS 1 VACANT LAND,1B,3991,22,,V0,1644 PARKER ST,,10462,0,0,0,"4,750",0,,1,V0,0,5/27/22
2,WESTCHESTER,06 TAX CLASS 1 - OTHER,1,3812,45,,G0,1211A CASTLE HILL AVENUE,,10462,0,0,0,"1,968",0,1952,1,G0,0,12/14/22
2,WESTCHESTER,06 TAX CLASS 1 - OTHER,1,4078,26,,G0,2526 POPLAR STREET,,10461,0,0,0,"2,782",0,1925,1,G0,0,12/28/22
2,WESTCHESTER,07 RENTALS - WALKUP APARTMENTS,2,3813,37,,C1,2160 NEWBOLD AVENUE,,10462,33,0,33,"10,300","32,899",1931,2,C1,"5,000,000",5/5/22
2,WESTCHESTER,07 RENTALS - WALKUP APARTMENTS,2A,3814,78,,C2,2123 NEWBOLD AVE,,10462,5,0,5,"5,454","2,880",1967,2,C2,0,3/3/22
2,WESTCHESTER,07 RENTALS - WALKUP APARTMENTS,2,3819,1,,C7,2200 POWELL AVENUE,,10462,126,14,140,"37,080","115,904",1916,2,C7,0,6/27/22
2,WESTCHESTER,07 RENTALS - WALKUP APARTMENTS,2,3819,1,,C7,2200 POWELL AVENUE,,10462,126,14,140,"37,080","115,904",1916,2,C7,"20,000,000",3/15/22
